Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,ID,Customer_ID,Name,Age,Occupation,Type_of_Loan,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Credit_Score
34846.25,2936.854166666667,8.5,6.0,17.5,5.5,42.9375,22.75,13.935,7.875,2172.005,33.963806792081954,120.5625,135.8019331911066,57.67646017730298,262.0367907199919,11190,30348,Margaret Chadbournu,16.0,Developer,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Not Specified, and Not Specified",Bad,Yes,Low_spent_Small_value_payments,Poor
16718.08,1617.1733333333334,8.0,10.0,25.0,5.0,60.5,19.75,27.155,6.0,2931.99,34.48519576720437,102.5,41.40894222721517,43.98453357052519,313.1734524950634,11202,12977,Stevef,45.0,Manager,"Mortgage Loan, Student Loan, Payday Loan, Student Loan, and Debt Consolidation Loan",Bad,Yes,Low_spent_Small_value_payments,Poor
49216.801,4209.400083333334,5.925,5.725,11.0,3.4,20.275,18.025,8.088,4.55,1460.4759999999999,32.30968163969975,218.925,102.71753078523514,71.77759318457205,413.3787924362314,107742,14610,Ronald Groverk,34.0,Writer,Home Equity Loan,Standard,No,Low_spent_Medium_value_payments,Standard
69577.92,5882.16,5.0,6.0,3.0,3.0,15.375,5.25,7.154999999999999,2.125,491.67,28.68059174162327,228.5,135.38394696299764,46.99884050534687,370.4462796191424,11238,33700,David Tollu,45.0,Writer,"Payday Loan, Student Loan, and Debt Consolidation Loan",Good,No,Low_spent_Large_value_payments,Poor
39646.975,3213.414583333333,6.0,6.0,15.0,4.0,20.375,14.5,5.795,6.0,1416.7849999999999,32.522850270532814,221.5,123.75623963377123,53.14594083503304,318.62478591296065,11250,23985,Herbertm,21.0,Developer,"Home Equity Loan, and Payday Loan",Bad,No,High_spent_Medium_value_payments,Poor
55324.29,4334.3575,9.0,5.0,28.0,8.0,60.0,20.75,26.18,7.0,4270.21,33.62139130364585,94.5,245.09589182556527,33.36233624691223,284.8775452112019,11262,1423,Rachelle Younglaia,29.0,Architect,"Home Equity Loan, Auto Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, Auto Loan, Auto Loan, and Home Equity Loan",Bad,Yes,High_spent_Medium_value_payments,Standard
49023.60000000001,3935.300000000001,5.0,6.0,28.0,6.0,12.375,14.625,9.015,6.0,2521.52,34.09002187926768,174.5,211.70975519526988,43.633542951706325,293.4040172979486,11286,10463,Ransdell Piersona,17.0,Scientist,"Payday Loan, Payday Loan, Student Loan, Not Specified, Auto Loan, and Payday Loan",Standard,Yes,High_spent_Medium_value_payments,Poor
45533.11,3956.8164798773514,7.5,5.0,12.5,4.0,24.125,15.6875,12.195,7.625,894.5400000000001,31.694445894959514,216.5,136.40926185551933,42.803514976595594,355.287145365965,11298,24123,Dougz,37.0,Accountant,"Personal Loan, Mortgage Loan, and Personal Loan",Bad,No,High_spent_Medium_value_payments,Good
44036.97,3884.7475,2.0,3.0,11.0,4.0,15.25,3.375,6.77,3.25,992.83,34.658817825632894,350.5,82.98637941706055,58.21018685390007,444.57179186862476,11310,11797,David Laguek,37.0,Teacher,"Home Equity Loan, Personal Loan, Student Loan, and Home Equity Loan",Good,No,High_spent_Medium_value_payments,Poor
12681.45,1191.7875,6.0,7.0,15.0,0.0,12.625,15.875,9.990000000000002,1.5,624.12,33.62441415956663,205.625,0.0,14.25278546007736,332.06795880865195,11322,21223,Carolyn Cohnn,18.0,Developer,No Data,Standard,Yes,Low_spent_Small_value_payments,Standard
16568.425,1550.7020833333331,5.0,3.0,18.0,1.0,14.0,8.0,3.56,4.25,478.11,34.61393323569311,349.625,8.47408555938318,23.761872503621017,339.18525839704273,11334,50377,Melj,30.0,Entrepreneur,Payday Loan,Standard,No,Low_spent_Small_value_payments,Standard
101500.92,8656.41,4.0,6.0,14.0,2.0,29.25,17.75,9.87,5.5,835.46,34.56126876207426,185.625,141.54570621500434,71.54026285339134,691.3994382547984,11358,17548,Samuel Shena,15.0,Mechanic,"Payday Loan, and Personal Loan",Standard,Yes,High_spent_Large_value_payments,Poor
155726.76,12817.23,2.0,3.0,8.0,0.0,10.0,1.875,7.33,6.375,1170.58,38.93573901527009,362.5,0.0,91.10069637205014,572.4069031955637,11370,10009,Svea Herbst-Baylisst,44.0,Engineer,No Data,Good,No,High_spent_Medium_value_payments,Good
36591.25,3115.270833333333,7.0,5.0,5.0,4.0,17.25,10.0,7.12,3.75,575.21,33.06832279116133,398.5,67.41331375213596,34.995224332415255,354.25330416586064,11382,30420,Stephen Aldredo,46.0,Entrepreneur,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, and Auto Loan",Standard,No,High_spent_Small_value_payments,Standard
47280.76,3713.063333333334,5.0,3.0,17.0,0.0,10.5,19.875,12.035,3.0,1134.41,33.44434894767706,328.5,0.0,52.70802575388512,458.8803418652594,11394,44665,Timothy Gardnerx,51.0,Media_Manager,No Data,Standard,Yes,High_spent_Small_value_payments,Standard
108161.7,9151.475,5.0,6.0,1.0,2.0,26.5,12.875,6.16,3.75,633.47,27.670896623887486,299.5,169.67426776243946,146.13928301096152,475.77917849048987,11406,26974,Altmeyerp,38.0,Doctor,"Student Loan, and Debt Consolidation Loan",Good,No,Low_spent_Medium_value_payments,Good
93727.875,7703.656249999999,7.0,7.0,8.5,4.0,35.75,16.375,15.6675,6.75,2230.12,34.345515474102626,131.0,146.31524178367226,68.79865968153287,577.9853938066126,11418,5174,Jonesn,39.0,Developer,"Home Equity Loan, Payday Loan, Home Equity Loan, Mortgage Loan, and Auto Loan",Bad,No,Low_spent_Small_value_payments,Good
41977.78,3362.148333333333,7.0,9.0,31.0,6.0,15.875,24.625,19.14,10.875,4586.12,29.98696269025703,22.5,171.8085212475415,33.778501789277264,270.511411757896,11430,30129,Jeds,30.0,Entrepreneur,"Auto Loan, Debt Consolidation Loan, Auto Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",Bad,Yes,High_spent_Medium_value_payments,Standard
53164.8875,4158.407291666666,4.5,7.0,10.0,2.5,15.5,6.375,12.802500000000002,1.6875,1286.98,30.593220708745434,336.0,125.04227429077578,55.26033546650655,328.5793486695221,11454,10123,Lucia Mutikaniz,37.0,Architect,"Home Equity Loan, Not Specified, Personal Loan, and Payday Loan",Good,No,Low_spent_Small_value_payments,Standard
36035.32,2910.943333333333,9.0,10.0,22.0,4.0,32.75,19.625,16.845,8.0,2138.6,34.846763082317565,86.5,79.97784113366491,32.51689867708813,346.05789379797505,11466,3795,Manuelo,29.0,Developer,"Credit-Builder Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",Standard,Yes,Low_spent_Large_value_payments,Standard
113383.13999999998,9321.595,1.0,4.0,6.0,4.0,4.0,2.75,4.4,0.0,82.71,29.60332827578395,210.5,376.5597009217432,87.34378683454331,388.25230172400643,11478,8086,Johno,25.0,Architect,"Student Loan, Auto Loan, Payday Loan, and Student Loan",Good,No,High_spent_Medium_value_payments,Good
34159.286666666674,2947.273888888889,6.333333333333333,3.6666666666666665,14.0,3.6666666666666665,12.333333333333334,9.0,13.471666666666666,6.0,1192.79,31.657153861812095,147.16666666666666,66.60607357822533,50.501792152810886,340.433217070904,11490,16033,Shalal-Esae,20.0,Mechanic,Debt Consolidation Loan,Standard,Yes,Low_spent_Small_value_payments,Standard
39579.6,3206.3,6.0,5.0,10.0,6.0,19.0,12.75,17.69,5.0,634.77,33.304287565063845,200.625,127.94039882272877,45.4744842127456,278.3075207017713,11502,22052,Zeidlerq,36.0,Developer,"Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Personal Loan, Auto Loan, and Debt Consolidation Loan",Standard,Yes,Low_spent_Medium_value_payments,Standard
41342.86,3346.929750165469,8.0,3.0,18.0,4.0,11.0,19.375,12.98,6.875,262.96,28.562280913730884,79.5,201.34433305186138,40.87038157359751,309.86758897199235,11514,22297,Jeremy Pelofskyk,27.0,Writer,"Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, and Personal Loan",Standard,Yes,Low_spent_Small_value_payments,Standard
120260.2,9904.683333333332,4.0,5.0,14.0,1.0,13.75,16.625,19.0,2.0,1436.96,36.270673525620666,248.5,53.155122715076,138.35587225105206,693.8318787938306,11526,4971,Luciana Otonit,45.0,Writer,Mortgage Loan,Standard,Yes,Low_spent_Large_value_payments,Standard
36346.13,3188.8441666666663,8.0,6.0,11.0,3.0,23.25,18.0,10.54,4.0,1252.46,30.298064022136693,262.5,89.06155404212532,66.00496805879285,303.6611672523485,11538,4652,Papadimasf,47.0,Entrepreneur,"Credit-Builder Loan, Home Equity Loan, and Auto Loan",Good,No,Low_spent_Small_value_payments,Good
25399.68,2124.64,4.0,4.0,9.0,3.0,27.875,12.25,15.114999999999998,9.875,1495.03,32.43496160601513,190.5,61.0034361080378,13.8860919967225,318.1479204925423,11550,16844,Economics Correspondento,39.0,Accountant,"Personal Loan, Mortgage Loan, and Home Equity Loan",Standard,Yes,High_spent_Medium_value_payments,Standard
51307.1,4306.591666666666,8.0,6.0,10.0,2.0,21.625,15.125,8.325,0.625,878.19,31.351713243897677,385.625,50.44402845137216,68.22707875029978,393.45316725725877,11562,14023,Sarah McBrided,45.0,Scientist,"Debt Consolidation Loan, and Debt Consolidation Loan",Standard,Yes,High_spent_Medium_value_payments,Standard
18578.88,1350.3951050966343,1.0,3.0,1.0,3.0,15.0,10.625,11.87,4.375,779.49,29.489993885693544,374.5,102.1844175435523,27.395576529274525,300.56948967808023,11574,5180,Kumar Singhj,35.0,Accountant,"Auto Loan, Credit-Builder Loan, and Auto Loan",Good,No,Low_spent_Small_value_payments,Good
68332.08,5547.7623175957015,6.0,5.0,34.0,7.0,27.375,8.0,20.04,9.0,1462.7,36.884803614524664,196.5,277.0222594001824,59.9087353428524,395.61471306444867,11586,1253,Praveen Menont,16.0,Media_Manager,"Home Equity Loan, Credit-Builder Loan, Payday Loan, Student Loan, Personal Loan, Credit-Builder Loan, and Auto Loan",Standard,Yes,High_spent_Medium_value_payments,Poor
12303.09,1243.2575,6.0,3.0,9.0,3.0,22.875,16.0,17.935,4.5,1328.11,28.17772359773544,221.5,26.763607167780485,13.085612537704147,294.45682545373444,11598,26805,Deepa Babingtont,32.0,Journalist,"Payday Loan, Student Loan, and Payday Loan",Standard,Yes,Low_spent_Small_value_payments,Standard
35118.1,3113.508333333333,5.0,7.0,6.0,3.0,28.5,13.0,12.325,7.25,407.74,28.259522374354443,388.5,45.18912916309637,35.88537885198929,383.54927150601134,11610,49237,Guillermo Parra-Bernale,25.0,Developer,"Home Equity Loan, Payday Loan, and Personal Loan",Standard,Yes,High_spent_Medium_value_payments,Standard
52590.354999999996,4372.029583333333,2.0,4.0,7.5,1.0,6.125,1.4375,9.217500000000001,3.375,617.815,32.26287499403976,262.5,32.44497052999171,52.314472499504085,399.04856259604946,11622,12393,Matt Scuffhamj,43.0,Manager,Debt Consolidation Loan,Good,No,Low_spent_Small_value_payments,Good
44390.76,3586.23,4.0,6.0,12.0,6.0,20.875,12.375,14.135,6.25,24.73,28.763301267197633,209.5,153.72431867540476,40.39471731079816,295.19192158559235,11634,33924,Tom Halsy,32.0,Lawyer,"Auto Loan, Auto Loan, Payday Loan, Student Loan, Payday Loan, and Not Specified",Standard,Yes,High_spent_Medium_value_payments,Good
37807.28,2933.606666666666,1.0,2.0,4.0,2.0,5.0,5.75,3.9250000000000007,2.0,108.85,28.322485516173394,244.5,62.47570431841321,34.044516919641126,355.3896159774895,11646,16440,Piersona,19.0,Architect,"Personal Loan, and Debt Consolidation Loan",Good,No,High_spent_Medium_value_payments,Good
42837.47,3185.4240416388216,5.0,4.5,11.5,2.5,20.875,11.375,13.515,3.0,1264.16,34.468517736095734,250.0,326.61289603687555,30.456132397779864,371.52527490168063,11658,14139,en Berkowitzi,32.0,Manager,"Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Personal Loan",Good,Yes,High_spent_Medium_value_payments,Standard
38033.46875,3110.857946550711,7.0,8.25,18.0,6.5,28.6875,16.125,17.305,7.78125,2602.675,31.072374687797847,154.25,245.57793799847832,37.07113506962155,242.73970722058465,109362,2953,Aruna Viswanathao,44.0,Engineer,"Auto Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, and Auto Loan",Bad,Yes,Low_spent_Small_value_payments,Poor
79168.20499999999,6609.350416666666,5.5,6.0,20.0,4.5,21.75,17.375,2.8600000000000003,7.375,1261.655,36.47842030578476,214.5625,39.07254233864741,62.209596130169025,358.8762600772967,11682,31080,Suzanne Barlyne,26.0,Media_Manager,"Auto Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Student Loan, Payday Loan, Credit-Builder Loan, Not Specified, and Personal Loan",Bad,No,High_spent_Large_value_payments,Good
35670.66,3080.5550000000007,0.625,6.625,6.0,0.0,9.75,4.375,3.41,5.5,1324.42,31.1394771196319,347.5,0.0,35.49286610535819,432.3870813302665,11694,34494,Jenniferk,48.0,Writer,No Data,Good,No,High_spent_Medium_value_payments,Poor
28128.16,2337.0133333333333,7.0,7.0,24.0,2.0,28.75,24.75,3.9499999999999997,6.0,2518.51,31.5065695580271,184.5,36.90754696160968,32.075260558029186,342.00477444205245,11706,11700,Clercqh,28.0,Doctor,"Student Loan, and Personal Loan",Bad,Yes,High_spent_Large_value_payments,Poor
48144.78,3994.065,7.0,6.0,28.0,6.0,25.125,20.875,4.59,7.0,3150.66,32.99807173962144,86.5,217.2670402691009,38.669170195064005,287.7276050672907,11718,26882,Alexei Oreskovich,41.0,Writer,"Personal Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, Mortgage Loan, and Debt Consolidation Loan",Bad,Yes,High_spent_Medium_value_payments,Poor
32178.74,2428.7079904315206,10.0,6.0,21.0,6.0,42.0,7.75,14.15,8.75,2165.47,32.91115853907159,145.5,141.29942090042155,55.61430200055583,266.71354729913634,11730,27135,Emelial,43.0,Writer,"Auto Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Personal Loan, and Student Loan",Standard,Yes,Low_spent_Large_value_payments,Poor
17445.15,1262.1491048124167,7.0,9.0,26.0,3.0,39.625,10.125,14.510000000000002,11.5,2362.17,30.75285324071796,218.5,63.74592258019842,33.45101361334869,297.6346943749745,11742,44738,Dhanya Skariachanm,24.0,Writer,"Credit-Builder Loan, Student Loan, and Auto Loan",Standard,Yes,Low_spent_Small_value_payments,Poor
20522.13,1462.1775,4.0,5.0,5.0,3.0,25.75,15.125,15.315000000000001,9.5,233.67,28.210137785741672,224.5,36.33994204824089,57.84866528460467,269.9428343248174,11754,2403,"John ODonnell""s",34.0,Mechanic,"Personal Loan, Student Loan, and Not Specified",Standard,Yes,Low_spent_Small_value_payments,Standard
61654.84,5175.903333333333,5.0,7.0,9.0,4.0,29.25,12.25,14.245000000000001,4.375,741.7,31.27250158909573,155.5,192.6269519380112,46.09863103560679,399.9384361569879,11766,24735,Jonesa,15.0,Entrepreneur,"Payday Loan, Credit-Builder Loan, Not Specified, and Student Loan",Standard,Yes,High_spent_Medium_value_payments,Standard
20703.48,1829.29,3.0,6.0,2.0,1.0,7.625,7.25,9.07,4.375,965.09,33.67155791058585,350.5,16.25873023144868,25.2595476265705,329.92598835512564,11778,16950,Noelq,52.0,Media_Manager,Debt Consolidation Loan,Good,No,Low_spent_Small_value_payments,Good
39275.10833333333,3235.5923611111107,7.666666666666667,7.666666666666667,15.333333333333334,4.333333333333333,25.083333333333332,15.583333333333334,6.676666666666667,2.8333333333333335,1413.9733333333334,31.973326856793452,254.5,78.77321253377548,31.675721930853488,365.4825091870379,11790,25059,"ODonnell""i",28.0,Accountant,"Credit-Builder Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Student Loan, and Payday Loan",Bad,No,Low_spent_Small_value_payments,Poor
68309.58333333333,5734.131944444444,4.541666666666667,6.541666666666667,17.666666666666668,3.3333333333333335,20.875,8.75,6.738333333333333,4.416666666666667,1175.4233333333334,32.81003831972375,324.5,155.8029366648358,75.41411134982907,402.59910795751665,11802,12849,Jan Strupczewskid,32.0,Doctor,"Credit-Builder Loan, Student Loan, Auto Loan, and Home Equity Loan",Standard,Yes,Low_spent_Small_value_payments,Standard
35469.07,2935.755833333333,4.0,5.0,6.0,0.0,4.25,6.625,2.13,4.0,545.48,30.606522769569196,214.5,0.0,22.19693976347692,417.38703116554404,11814,47226,Farah Mastere,21.0,Mechanic,No Data,Good,No,Low_spent_Large_value_payments,Poor
19519.57,1893.6308333333327,6.0,6.0,19.0,2.0,33.125,15.5,9.92,9.0,2225.18,30.011186390618764,222.5,25.760881343449515,26.36425190742829,329.445505258226,11826,45681,Jones Lisao,41.0,Mechanic,"Mortgage Loan, and Personal Loan",Bad,Yes,High_spent_Medium_value_payments,Standard
22096.84,1668.9033333333334,9.5,8.0,28.5,7.5,32.3125,11.8125,22.1475,10.5,3323.55,31.922248562968953,123.0,111.94971660832003,37.96502933138041,237.07640713532248,11838,1705,Leahg,14.0,Architect,"Payday Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Student Loan, and Home Equity Loan",Bad,Yes,Low_spent_Large_value_payments,Standard
94022.06,7734.671666666667,6.0,3.5,10.5,1.5,18.8125,9.8125,4.9225,3.5625,926.12,33.483196013589286,220.0,112.83560074837803,100.13241805260719,583.1602572387218,11850,35188,Melaniea,22.0,Mechanic,"Payday Loan, and Not Specified",Good,No,High_spent_Medium_value_payments,Standard
24828.245000000003,1998.5204166666667,8.0,6.0,18.0,6.0,20.6875,14.6875,17.285,10.5,2453.1949999999997,34.026226491436695,86.5,73.95644282440146,37.3908963451599,274.1739503647926,11862,12155,Vaughanq,43.0,Mechanic,"Payday Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, Auto Loan, and Debt Consolidation Loan",Bad,Yes,Low_spent_Small_value_payments,Standard
56131.48,4946.623333333334,0.0,4.0,10.0,4.0,14.625,8.5,10.85,2.375,1235.48,34.381770660766506,294.5,141.98653602024288,63.92205813854908,384.0106061566161,11874,37067,Tricia Wrightt,30.0,Developer,"Student Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",Good,No,High_spent_Medium_value_payments,Poor
82965.2,6929.766666666666,4.0,5.5,6.0,3.5,19.25,13.0625,6.2875,2.1875,821.3,33.36106289132451,243.0,213.21490402189977,103.970722487578,412.814493511643,11886,18030,Ernestc,24.0,Engineer,"Credit-Builder Loan, Debt Consolidation Loan, and Payday Loan",Good,No,High_spent_Large_value_payments,Standard
39627.255,3297.77125,5.0,3.5,11.5,1.0,6.0,6.3125,7.3925,3.25,897.455,30.568811821037833,234.5,24.078243167057238,40.15806942121536,412.45904168115953,11898,26218,Reijiy,49.0,Architect,Not Specified,Good,No,High_spent_Medium_value_payments,Standard
32485.42,2451.1183333333333,3.0,6.0,7.0,0.0,16.375,14.0,1.545,2.0,998.9,33.00673203902711,397.5,0.0,33.58323093043445,422.01363850417306,11910,6746,Petes,36.0,Lawyer,No Data,Standard,No,High_spent_Medium_value_payments,Standard
70286.6,5718.216666666667,7.0,10.0,25.0,6.0,17.875,19.625,7.970000000000001,7.0,1553.07,32.47362065994553,115.5,205.3424352539566,64.8011324164659,351.6902138690847,11922,2571,Bruceg,15.0,Writer,"Not Specified, Personal Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Mortgage Loan",Bad,Yes,High_spent_Small_value_payments,Poor
27772.546666666665,2371.7122222222224,5.0,6.333333333333333,24.666666666666668,4.666666666666667,33.708333333333336,15.208333333333334,16.201666666666668,7.541666666666667,2546.0666666666666,34.12872153060708,83.5,80.97708030294977,37.01916899325943,321.57709560024495,11934,10104,Vlastelicav,27.0,Developer,"Debt Consolidation Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Student Loan, and Student Loan",Bad,Yes,Low_spent_Small_value_payments,Standard
67232.355,5414.69625,4.0,5.0,12.5,4.5,19.75,16.3125,6.43,7.8125,1092.12,31.46373273284781,157.5,213.66572065304246,79.04879492150974,294.8896850606185,103710,25214,Forgioner,30.0,Mechanic,"Credit-Builder Loan, Student Loan, Not Specified, Not Specified, Home Equity Loan, Mortgage Loan, and Payday Loan",Standard,Yes,High_spent_Medium_value_payments,Standard
35823.96,2937.33,6.0,8.0,22.0,5.0,38.375,17.5,7.35,8.0,3029.92,34.57766369723405,113.5,112.43578465602695,43.44938789683828,305.88215833769357,11958,4901,Philipz,27.0,Accountant,"Not Specified, Personal Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",Bad,Yes,High_spent_Small_value_payments,Poor
140390.32,11888.193333333336,5.0,2.0,4.0,3.0,4.375,0.25,4.67,4.5,1423.23,36.129230856337315,371.5,182.16042377680043,133.2130344228415,829.4018349189889,11970,26418,alazsh,50.0,Journalist,"Credit-Builder Loan, Home Equity Loan, and Payday Loan",Good,No,High_spent_Medium_value_payments,Good
25198.19,2347.8491666666664,3.0,6.0,19.0,3.0,28.5,8.625,5.33,5.5,1261.93,33.57069051415491,205.5,48.63721776744497,25.206874803869592,335.4164233077445,11982,23782,A.o,27.0,Lawyer,"Personal Loan, Debt Consolidation Loan, and Mortgage Loan",Standard,Yes,Low_spent_Small_value_payments,Standard
90882.035,7631.002916666667,4.5,3.5,10.5,2.5,11.9375,6.0625,4.085,2.3125,1193.075,33.821570306868544,261.0625,257.94119082075946,81.27337706245848,542.7163321103425,11994,12260,Doug Palmerj,23.0,Accountant,"Auto Loan, Mortgage Loan, Personal Loan, and Student Loan",Good,No,High_spent_Large_value_payments,Good
15567.2525,1295.7710416666664,5.5,5.0,14.5,4.0,16.6875,10.5,8.43,3.3125,2759.17,31.766337873072814,196.0625,37.790521914489254,27.97942172445913,280.2096439576893,12006,11522,David Henryh,15.0,Musician,"Home Equity Loan, Payday Loan, and Credit-Builder Loan",Bad,No,Low_spent_Small_value_payments,Poor
81935.42,6867.951666666668,5.0,4.0,9.0,1.0,4.875,12.375,9.735,2.625,625.32,36.12399408342513,257.5,66.45771044835497,50.61162634310229,591.005882551719,12018,17236,Euanv,18.0,Entrepreneur,Home Equity Loan,Good,No,High_spent_Large_value_payments,Poor
31906.355,2706.8629166666665,6.0,3.5,12.0,6.5,27.25,10.25,11.3325,7.8125,1680.47,33.62871100396293,151.5,134.36004493036432,42.64132153851757,285.99860662566164,12030,33929,Lynchi,17.0,Accountant,"Credit-Builder Loan, Personal Loan, Not Specified, Not Specified, Personal Loan, Credit-Builder Loan, and Mortgage Loan",Standard,Yes,Low_spent_Small_value_payments,Standard
41716.14333333333,3410.678611111112,6.666666666666667,7.0,14.0,3.6666666666666665,14.958333333333334,12.583333333333334,16.006666666666668,8.0,2192.8399999999997,31.32214969678077,160.16666666666666,117.75834206011307,42.9467195003727,346.9603831236789,12042,14497,Lucia Mutikanie,44.0,Architect,"Credit-Builder Loan, and Mortgage Loan",Bad,Yes,Low_spent_Large_value_payments,Poor
20492.45,1534.7041666666669,0.0,7.0,2.0,1.0,12.25,1.75,11.815,4.0,429.71,29.63063587794846,308.5,13.23985241130044,50.12653954847119,301.33878077145346,12054,16614,ra Hudsonp,42.0,Accountant,Mortgage Loan,Good,No,Low_spent_Small_value_payments,Standard
18196.15,1634.8458333333333,7.5,4.5,15.0,6.0,20.25,17.375,12.0375,10.0,1169.285,30.382686048845578,153.5,59.5296676698308,27.297127448872526,296.28668859366064,12066,1474,Shalal-Esak,16.0,Developer,"Auto Loan, Personal Loan, Not Specified, Mortgage Loan, Mortgage Loan, and Debt Consolidation Loan",Bad,Yes,Low_spent_Medium_value_payments,Standard
81411.2,6537.266666666666,4.875,4.875,6.0,1.0,13.0,4.125,5.48,4.875,467.99,35.240137026690846,343.5,42.52959454079117,69.26766376502661,578.9167681568778,12078,12140,Asiaw,33.0,Musician,Home Equity Loan,Good,No,High_spent_Medium_value_payments,Good
18503.85,1634.9875,3.0,7.0,15.0,7.0,26.125,8.0,11.33,7.625,742.33,32.551691900943744,194.5,77.24096384870384,27.89006128920716,259.8863087379149,12090,27458,Clarkp,26.0,Media_Manager,"Payday Loan, Home Equity Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",Standard,Yes,Low_spent_Small_value_payments,Poor
68107.5,5535.125,5.0,7.5,17.5,6.0,22.875,19.125,15.055,6.625,2153.12,31.33919820196931,181.0,180.37260047218146,102.17090017667103,385.3850601649104,12102,16872,Emily Flitterr,30.0,Doctor,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified, Home Equity Loan, Not Specified, Home Equity Loan, and Student Loan",Bad,Yes,High_spent_Medium_value_payments,Poor
17855.94,1231.995,8.0,5.0,31.0,8.0,26.0,22.875,27.815,11.25,3122.53,30.857802041740463,19.5,89.15181924204481,35.93159684035704,237.4229984398433,12114,46735,Huetx,22.0,Scientist,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",Bad,Yes,Low_spent_Small_value_payments,Poor
78477.18000000001,6412.765,4.0,5.0,16.0,2.0,5.125,18.25,6.225,1.0,1197.91,33.73347169326185,293.5,123.31758684019528,98.7804359794676,493.3812791650764,12126,10235,Chanv,40.0,Manager,"Auto Loan, and Credit-Builder Loan",Standard,Yes,High_spent_Large_value_payments,Standard
32901.79,2549.8158333333336,4.0,5.0,1.0,1.0,8.875,8.25,5.765,0.0,798.71,32.77371474274699,314.5,19.324081432632333,28.73115486677902,374.72543841142607,12138,29253,Gabriel Wildauv,36.0,Engineer,Mortgage Loan,Good,No,Low_spent_Small_value_payments,Good
61889.176666666666,5121.431388888889,6.666666666666667,5.333333333333333,9.666666666666666,2.3333333333333335,9.5,14.791666666666666,10.961666666666666,4.541666666666667,599.5333333333333,33.42912741859583,257.25,83.08087226966308,66.43243175186821,460.76962467566335,120042,14939,Freifeldw,49.0,Architect,"Debt Consolidation Loan, and Credit-Builder Loan",Standard,Yes,Low_spent_Small_value_payments,Standard
35235.18,3188.265,8.0,9.0,15.0,3.0,32.5,15.0,7.425000000000001,8.0,2388.85,31.93838566070184,196.5,57.68531870711298,27.70443764336608,360.3196713797456,12162,21474,Gerryq,45.0,Media_Manager,"Auto Loan, Student Loan, and Payday Loan",Bad,Yes,High_spent_Medium_value_payments,Poor
66881.2,5873.4333333333325,3.0,5.0,17.0,2.0,21.25,20.625,11.225,4.0,240.6,31.856514282990375,164.625,56.79396009745903,82.03513296728373,464.28193824025556,12174,37877,Megan Daviesw,45.0,Media_Manager,"Payday Loan, and Home Equity Loan",Standard,Yes,High_spent_Medium_value_payments,Standard
14535.105,1345.25875,1.0,7.0,3.0,2.0,16.25,11.125,7.255000000000001,0.75,70.66,31.953650222431285,304.5,15.775026734816825,24.39069863314045,311.1442575192747,12186,17807,Kirschbaumr,41.0,Accountant,"Debt Consolidation Loan, and Credit-Builder Loan",Good,No,Low_spent_Small_value_payments,Good
10119.76,1067.3133333333335,10.0,6.0,31.0,4.0,53.125,22.5,7.41,11.25,1388.38,32.416455760136955,184.625,18.93990492253925,15.071939654452311,299.52709251049333,12198,50206,Lawrence Hurleyp,17.0,Media_Manager,"Mortgage Loan, Not Specified, Student Loan, and Not Specified",Bad,Yes,High_spent_Small_value_payments,Poor
